matematicas,lectura_critica,ciencias_naturales,sociales_ciudadanas,ingles,dimension_1_logico_matematico,dimension_2_comprension_comunicacion,dimension_3_pensamiento_cientifico,dimension_4_analisis_social_humanistico,dimension_5_creatividad_innovacion,dimension_6_liderazgo_trabajo_equipo,dimension_7_pensamiento_critico,dimension_8_adaptabilidad_aprendizaje,area_conocimiento
383.1,275.6,346.5,226.6,265.7,3.8,2.7,4.6,1.7,1.4,2.6,4.0,2.2,10
214.5,365.4,219.9,259.8,255.7,1.3,4.5,2.1,3.2,4.1,3.1,4.2,2.2,20
385.0,266.9,389.5,207.4,246.2,4.8,2.0,4.4,1.1,1.3,3.4,3.7,2.5,10
188.1,390.4,190.8,385.0,276.2,2.2,4.0,1.5,4.8,3.2,2.7,4.3,3.5,18
228.9,308.5,366.8,314.1,264.3,1.9,2.8,4.3,4.4,2.7,2.8,4.3,4.1,24
346.0,242.0,316.7,187.0,236.4,4.2,2.3,3.5,1.6,1.1,3.6,3.0,4.2,26
295.6,292.1,261.1,375.4,234.1,2.3,3.9,1.3,3.8,3.8,2.4,3.3,4.5,17
340.3,188.7,206.0,305.0,232.6,2.0,2.5,2.9,3.0,2.2,2.7,3.3,3.0,3
390.7,244.1,327.9,221.8,270.2,4.4,3.2,5.0,1.5,1.0,2.6,2.7,4.2,23
264.6,369.5,397.1,316.1,221.6,1.2,4.5,1.1,4.0,2.6,3.4,3.9,3.7,18
415.7,235.9,267.9,205.2,237.5,3.5,3.6,1.1,1.0,1.8,4.4,4.1,3.1,2
381.1,302.6,366.5,231.5,284.0,4.4,2.8,4.0,1.0,1.8,2.8,2.7,4.2,23
387.1,257.1,208.8,252.7,251.6,3.9,2.8,2.1,3.2,1.6,4.2,2.4,3.3,25
178.2,411.9,192.3,231.8,206.2,2.1,4.6,2.0,2.8,4.6,2.9,4.6,2.6,22
267.1,375.8,193.7,172.9,218.5,1.5,3.5,1.6,3.3,3.6,3.8,2.9,2.6,21
387.6,281.6,244.0,252.6,285.1,4.2,2.0,2.2,1.2,1.0,4.5,4.8,5.0,11
204.2,433.0,172.2,290.0,266.3,1.6,4.4,1.4,2.6,4.6,3.1,4.6,2.1,20
151.3,245.9,226.9,243.7,185.5,2.4,2.5,3.5,2.6,2.9,3.3,3.0,2.2,3
384.3,249.5,182.3,263.7,219.2,3.5,2.8,2.2,1.6,1.3,4.0,4.0,3.0,2
392.7,295.2,333.9,210.2,299.4,4.7,2.9,4.5,1.8,1.6,2.3,3.7,2.5,10
239.8,342.9,187.6,327.4,275.6,2.3,4.1,2.1,4.9,3.6,2.0,2.6,4.6,17
263.3,328.8,386.1,272.4,243.0,1.6,3.6,3.9,2.4,1.7,4.1,2.8,4.7,13
403.0,373.7,349.9,232.9,207.0,3.8,3.4,1.2,1.6,3.9,4.2,3.7,4.0,25
246.8,215.6,264.5,254.8,307.6,2.0,2.4,2.2,2.7,2.2,2.2,1.9,2.9,6
360.5,334.2,300.6,226.7,296.8,3.9,2.6,2.4,1.2,1.0,4.0,3.8,3.0,30
319.0,242.4,272.1,229.4,231.1,3.2,2.9,2.3,2.3,3.5,2.7,2.5,3.1,6
181.6,356.8,279.7,304.0,254.0,1.8,4.5,1.7,3.1,4.0,2.7,3.9,3.0,20
239.8,335.8,195.6,232.5,262.0,1.0,3.6,1.8,2.6,5.0,3.3,4.3,2.4,20
405.0,224.6,291.8,214.7,307.5,3.8,2.5,4.4,1.8,1.7,2.8,2.1,3.9,27
251.9,283.5,220.9,241.8,246.0,1.8,3.3,2.8,3.1,2.3,3.5,2.7,3.1,6
202.7,264.4,235.8,236.6,229.3,2.6,2.1,3.4,3.2,3.1,2.8,3.3,3.2,5
162.9,373.1,334.6,373.4,305.3,1.0,4.7,3.7,4.0,1.6,2.9,2.4,4.4,14
482.0,286.9,210.9,248.2,223.8,4.5,2.8,3.9,1.3,1.6,3.2,2.7,4.2,27
247.6,342.9,247.9,212.8,363.8,1.6,4.0,1.1,3.9,1.6,3.2,3.1,3.2,28
358.3,233.4,361.6,292.4,289.8,4.1,2.9,4.0,3.1,2.6,2.5,3.0,4.3,27
261.8,229.2,206.1,317.0,269.0,3.6,2.3,3.2,2.8,2.7,3.5,3.4,3.0,7
321.9,208.9,291.3,291.7,187.1,4.7,2.9,2.9,1.0,2.2,4.4,3.5,2.4,30
370.7,224.1,306.3,176.9,270.5,4.4,2.6,4.0,1.7,1.1,3.0,2.7,4.4,26
379.6,345.1,433.1,263.3,275.6,3.2,3.0,3.4,1.7,1.5,2.5,4.0,4.1,8
284.1,338.2,179.8,314.8,314.8,1.4,3.6,1.6,3.5,4.1,3.1,2.4,2.9,21
384.2,216.3,220.4,415.2,260.4,4.0,2.2,1.8,2.5,2.3,3.7,4.0,3.8,1
235.1,348.6,184.1,285.1,293.7,1.6,4.8,1.6,2.0,4.5,3.0,3.7,3.4,21
256.7,376.3,218.1,267.5,221.7,2.4,4.2,1.0,1.4,2.7,3.7,4.0,1.8,29
269.4,280.6,265.0,240.9,282.7,4.2,2.4,4.5,1.7,1.4,2.0,2.4,4.2,27
324.7,230.2,381.5,178.4,220.9,4.4,2.5,4.6,1.6,1.0,2.9,3.9,2.1,15
264.5,251.4,339.4,212.7,240.3,4.2,2.4,4.8,1.3,1.4,2.4,2.5,5.0,26
227.3,313.3,181.2,208.8,267.0,1.7,4.2,1.1,2.3,4.4,2.9,2.4,2.3,21
359.9,314.2,311.2,254.3,268.8,3.6,2.3,2.5,1.7,1.4,4.0,4.4,3.2,30
245.5,385.2,201.2,337.6,177.5,1.9,3.9,2.2,4.2,2.7,3.3,2.8,4.0,16
329.1,231.9,261.4,277.4,307.2,4.2,2.5,2.4,1.9,1.8,4.0,3.2,4.6,11
286.9,364.6,280.0,250.8,307.2,1.4,3.5,1.6,3.4,1.7,2.6,3.3,3.3,28
232.9,390.4,274.0,295.7,235.5,1.9,3.9,2.0,2.8,4.2,2.9,4.2,2.1,20
207.2,312.3,398.4,343.4,267.5,2.2,4.6,4.5,4.4,2.4,3.7,2.3,4.0,14
289.7,285.1,406.1,206.7,220.0,4.0,2.7,4.0,1.5,1.6,3.3,3.1,4.6,23
348.9,240.5,305.2,177.3,218.8,3.8,3.3,4.5,2.2,1.4,3.4,3.3,3.1,26
272.1,401.8,236.6,362.1,200.6,1.3,4.5,1.6,4.6,2.3,2.6,4.8,4.3,18
261.1,345.2,194.4,240.9,257.2,2.0,4.4,1.6,2.6,4.1,2.2,4.1,1.9,20
209.1,353.0,185.2,319.2,241.0,2.1,4.4,1.0,3.0,4.5,2.6,3.7,2.9,22
355.6,297.8,397.5,183.4,208.7,3.9,2.1,4.3,1.2,1.0,2.6,4.1,3.7,8
420.2,265.5,390.8,186.4,242.3,5.0,3.1,3.8,1.0,1.6,3.0,5.0,3.5,15
397.0,262.7,308.5,284.8,258.8,3.4,3.0,1.1,3.2,1.3,3.6,2.6,4.3,25
383.0,215.4,199.2,216.2,255.3,3.9,1.8,4.1,1.3,1.8,2.7,2.4,3.6,27
248.5,394.0,179.1,278.1,265.4,1.4,4.3,1.1,2.1,4.8,2.9,4.9,3.1,22
150.0,377.3,201.0,285.4,240.9,1.5,3.9,1.8,1.9,4.6,2.4,4.0,2.7,22
150.0,353.7,208.1,257.4,268.4,1.1,3.7,1.0,2.9,4.1,2.6,2.4,2.4,21
370.3,252.8,263.0,392.8,316.0,4.0,2.6,1.4,2.9,1.5,4.5,4.5,4.0,1
215.6,365.9,214.5,374.3,186.3,1.3,4.7,1.0,3.6,2.7,3.0,4.3,4.0,18
416.2,236.3,214.9,260.2,217.9,4.7,2.7,1.9,1.8,2.0,4.9,3.9,2.6,2
259.5,291.4,224.3,223.7,176.3,3.2,4.1,1.5,2.0,3.4,4.5,4.2,2.8,29
353.7,265.3,265.1,211.0,246.4,4.1,2.7,3.0,1.8,1.3,4.4,4.1,3.2,30
248.9,258.8,377.7,359.7,275.9,1.0,2.8,3.9,5.0,2.2,2.5,4.6,4.9,24
365.0,347.2,304.0,377.9,269.1,5.0,3.0,1.9,2.1,3.5,3.4,4.4,4.2,1
269.1,430.2,236.8,356.5,254.7,2.4,4.2,1.7,3.9,2.5,4.0,2.5,2.7,19
219.6,342.8,402.1,213.1,289.2,1.0,4.0,4.1,2.3,2.0,4.0,3.2,4.4,13
392.5,259.7,352.8,235.3,301.0,5.0,2.2,4.6,1.6,2.0,1.9,4.9,2.9,12
242.7,332.4,364.6,420.6,263.0,1.0,4.1,5.0,5.0,1.6,3.1,3.7,5.0,14
341.9,225.3,329.1,189.3,294.5,4.4,2.2,3.9,1.6,1.0,2.0,4.3,2.4,9
244.6,325.6,222.8,361.0,290.2,1.0,4.5,1.9,4.2,3.3,2.9,4.0,4.0,18
359.3,223.0,285.5,233.7,282.0,3.8,2.4,2.4,1.1,2.1,3.4,3.9,2.9,30
324.7,282.2,355.5,315.4,223.8,2.9,3.7,4.0,2.6,1.8,4.3,2.9,2.5,29
392.7,294.4,194.2,289.6,329.4,4.2,2.2,1.3,2.8,1.5,4.0,2.5,4.4,25
397.9,232.7,213.0,406.4,247.5,4.5,2.7,1.2,3.1,1.7,4.2,4.1,3.5,1
288.8,290.7,229.3,256.2,334.1,3.9,2.4,2.7,1.9,1.2,4.4,3.8,2.3,30
235.0,482.6,217.1,433.1,260.2,2.0,4.3,1.5,4.7,2.7,3.0,5.0,4.3,18
377.5,257.8,233.3,249.9,258.0,4.1,2.5,3.7,1.3,1.0,4.0,3.8,4.2,11
387.3,240.2,165.5,357.6,264.8,4.1,2.3,2.1,1.5,1.0,3.9,4.9,4.1,1
209.4,413.5,379.1,419.8,282.9,1.8,3.1,4.0,4.2,2.4,2.2,2.7,4.4,14
363.2,231.1,224.6,162.2,247.5,4.1,3.3,3.5,1.9,1.6,4.0,3.3,5.0,11
389.0,283.7,375.6,205.3,279.4,3.6,3.2,3.2,1.8,2.6,2.6,2.6,4.4,26
204.9,294.2,362.9,309.6,259.1,1.3,3.2,4.1,4.0,1.5,2.8,3.7,4.0,24
193.3,439.5,208.5,265.6,219.5,1.5,3.8,1.2,2.9,4.0,1.6,4.9,3.1,20
331.5,263.1,269.3,242.6,290.5,3.3,2.5,2.3,2.0,2.6,2.9,3.3,1.9,4
222.8,419.2,170.9,217.0,286.7,2.2,3.6,1.5,2.3,4.2,3.0,2.8,2.7,21
201.8,284.1,224.2,286.2,326.9,2.2,2.8,2.7,2.7,2.4,2.7,1.8,2.2,3
233.2,414.8,237.8,315.1,289.6,1.0,4.5,1.3,2.9,5.0,2.7,3.1,3.5,21
306.9,259.9,327.6,204.0,277.5,3.5,3.4,4.3,1.4,2.3,3.2,3.4,3.9,26
263.3,404.6,221.6,386.8,267.1,3.3,4.4,1.3,3.8,2.1,4.6,3.6,3.3,19
297.4,382.1,301.3,320.4,293.3,2.7,4.0,2.2,1.4,2.3,4.4,4.0,3.0,29
150.0,415.9,296.6,243.7,303.6,1.9,4.4,1.2,1.8,4.4,2.4,4.3,2.4,22
365.3,270.5,193.0,223.1,254.5,4.9,3.3,2.0,1.8,2.2,4.0,3.9,3.2,2
257.7,288.6,383.9,323.7,238.2,1.8,2.2,4.1,4.7,1.7,1.8,4.1,3.5,24
371.2,292.7,310.7,227.6,216.2,3.6,3.8,3.9,1.0,1.3,3.1,3.8,3.2,9
264.0,351.6,243.5,240.3,230.9,1.5,4.2,1.0,3.5,4.1,2.8,3.6,3.0,22
224.8,311.9,257.9,284.3,230.4,3.0,2.5,2.7,2.1,2.3,3.0,2.6,2.4,3
172.5,383.7,193.5,421.3,324.5,1.4,3.9,1.8,4.5,4.6,3.1,2.8,3.9,17
326.1,295.5,315.8,227.5,246.6,4.1,2.6,4.2,1.9,1.5,3.3,3.1,4.1,23
391.7,292.9,259.8,221.9,261.6,4.6,2.9,5.0,1.2,1.0,3.0,2.4,4.7,27
412.6,378.3,223.0,289.9,353.2,1.6,4.8,1.7,4.2,2.5,3.8,2.6,4.7,11
178.4,360.1,185.8,257.5,305.0,1.3,4.2,1.2,3.4,4.1,2.5,4.4,3.3,20
414.3,294.7,372.9,285.4,263.4,4.9,2.2,5.0,3.0,1.6,2.5,4.9,3.6,9
246.2,313.4,237.2,447.3,270.5,2.0,3.3,2.1,3.6,3.5,2.9,4.1,3.7,18
184.6,267.3,224.1,190.8,233.2,2.5,2.5,2.2,3.4,3.2,3.2,2.7,3.1,7
276.1,392.8,185.0,211.6,261.9,2.7,4.0,1.9,1.0,2.3,4.7,5.0,3.1,29
298.3,241.9,195.2,322.8,279.2,1.9,2.4,2.4,2.4,2.9,1.8,2.4,2.9,4
206.0,414.6,398.2,354.9,235.7,1.5,3.8,4.3,5.0,2.1,3.4,3.1,4.4,14
393.8,337.3,357.4,386.2,290.6,3.2,3.6,3.8,1.7,2.4,2.3,3.6,4.0,29
337.4,270.5,358.4,187.5,273.7,4.9,2.9,4.8,2.3,1.0,2.5,2.8,4.8,26
286.6,219.6,348.5,242.5,268.3,4.3,3.5,4.7,1.0,1.4,3.5,3.6,4.1,8
211.3,411.5,241.8,326.0,268.1,1.6,3.7,2.3,4.0,3.1,2.4,4.2,4.1,18
252.2,352.3,258.8,276.2,294.7,2.3,4.9,1.5,4.4,2.7,4.0,2.3,4.0,16
378.1,309.6,380.2,259.5,275.4,4.5,2.7,4.6,2.8,5.0,4.9,3.6,3.3,30
198.3,353.3,159.5,371.9,215.8,1.4,4.2,1.4,4.4,4.7,1.9,2.5,3.7,17
400.8,205.8,244.6,197.7,196.7,4.8,2.5,4.5,1.0,1.0,2.7,2.8,4.1,27
395.6,333.9,286.5,238.1,263.9,4.4,3.0,2.5,1.5,1.9,4.1,4.2,2.3,30
250.3,234.6,244.2,178.4,266.1,2.7,3.2,3.1,2.8,2.9,2.5,3.3,2.7,5
327.2,401.3,265.0,336.2,272.9,1.0,4.1,1.8,4.5,2.7,2.8,3.5,4.1,20
260.2,379.3,176.7,310.2,306.2,2.0,4.4,1.7,2.3,4.3,2.4,2.6,2.1,21
380.3,395.5,404.9,391.3,246.2,1.4,4.0,4.3,3.7,1.3,2.2,4.1,2.4,16
405.9,279.7,373.5,292.4,231.0,3.5,2.7,3.0,2.1,2.0,5.0,4.5,2.8,15
329.9,285.8,392.2,234.2,338.5,4.5,2.2,3.7,1.5,1.2,3.2,3.9,2.9,9
356.4,244.2,409.8,209.2,282.4,4.3,2.4,3.9,1.0,1.4,3.0,2.4,3.7,23
168.6,356.0,234.7,296.3,264.2,2.0,4.9,1.4,3.2,4.6,2.9,4.7,3.1,20
222.6,385.7,405.6,198.5,262.7,1.2,3.8,3.7,3.4,1.0,4.5,2.8,4.6,13
209.7,285.7,376.3,366.7,322.0,1.0,2.8,4.0,4.3,1.5,2.8,5.0,4.5,24
194.3,339.7,328.8,312.3,216.7,1.7,3.1,4.3,3.9,1.3,2.5,2.6,4.1,14
329.6,223.6,265.6,265.5,259.9,4.2,3.3,1.5,3.0,1.0,4.5,3.7,4.1,25
239.8,211.1,222.7,371.0,303.7,2.7,3.1,3.1,3.5,3.3,3.7,2.9,3.0,6
214.0,376.6,229.1,257.5,267.0,1.5,5.0,1.1,3.5,4.2,2.8,5.0,3.2,20
360.8,313.5,268.3,254.1,279.8,3.7,2.7,2.6,1.4,2.6,4.3,4.7,2.1,30
352.4,216.0,392.4,190.9,232.7,4.0,3.1,4.2,1.2,1.8,2.4,3.1,2.7,10
428.0,256.5,255.7,168.1,246.9,4.3,3.1,3.4,1.1,1.4,4.5,4.5,2.7,30
241.6,372.9,289.5,412.0,274.4,2.4,5.0,2.1,2.9,4.4,2.9,4.0,3.7,16
359.2,285.8,163.7,222.5,265.2,4.1,2.1,1.1,1.9,1.6,4.7,2.7,4.7,25
377.0,178.3,228.5,185.1,213.7,4.5,3.3,2.1,1.0,2.0,3.9,3.6,1.9,2
335.7,312.0,210.5,278.9,265.2,4.8,2.9,1.4,2.5,1.6,4.5,3.0,4.1,25
371.6,283.0,346.2,207.2,220.4,4.9,2.5,3.8,2.4,2.4,3.1,3.2,2.7,15
253.9,296.8,335.9,428.8,250.9,1.0,2.7,4.3,4.6,1.1,3.1,4.4,3.9,24
206.3,383.8,214.7,474.5,308.3,1.0,3.9,2.0,4.0,2.6,2.6,4.4,4.5,18
369.9,260.0,428.4,187.3,257.5,4.5,1.7,5.0,1.7,2.2,2.4,4.5,2.5,9
240.5,457.7,208.9,279.4,207.0,2.9,3.7,1.6,2.1,3.6,3.4,3.5,2.8,29
244.2,275.5,264.4,216.2,315.4,2.0,2.1,2.3,2.8,2.7,2.6,2.4,1.9,4
217.0,357.5,238.0,275.7,310.5,1.0,3.7,2.1,2.0,4.5,2.5,4.8,2.8,22
242.5,306.5,289.4,402.4,244.2,1.0,4.5,1.3,4.3,2.5,4.2,3.0,3.9,16
193.6,457.2,188.1,395.0,251.9,1.0,4.4,1.6,3.7,4.0,3.5,3.2,4.4,17
253.9,387.9,200.7,238.0,432.7,1.6,4.5,1.4,4.4,2.1,3.2,2.5,2.6,28
191.4,358.9,182.7,207.4,305.8,1.7,4.3,1.9,2.9,3.9,2.8,4.0,2.4,20
409.0,229.1,379.6,255.8,254.0,4.0,3.1,5.0,1.0,1.5,2.3,3.1,3.9,23
218.7,336.8,236.8,220.0,301.6,1.0,4.0,2.0,2.5,3.7,2.3,2.3,2.4,21
364.1,282.9,229.7,368.3,251.2,4.0,2.4,1.2,2.2,1.7,4.1,4.7,4.0,1
353.8,302.4,270.4,317.8,331.3,4.8,3.0,3.3,2.5,1.8,4.0,4.6,5.0,11
168.0,376.7,210.9,229.7,278.9,1.6,4.2,1.8,2.9,4.4,3.1,4.6,3.6,20
219.9,442.9,247.4,261.4,414.2,1.6,4.2,1.2,3.9,1.8,3.4,3.0,3.2,28
251.8,400.1,271.5,293.4,269.2,3.0,5.0,1.0,2.1,2.9,4.6,4.4,2.5,29
283.0,351.3,220.8,267.2,265.6,3.0,3.0,2.7,2.8,2.6,2.9,3.6,3.1,4
462.6,281.0,285.2,197.7,264.4,4.0,2.4,1.8,2.0,1.8,3.4,4.1,2.0,2
370.0,241.8,335.9,208.2,256.6,4.2,2.2,4.2,1.0,1.3,2.7,2.2,4.7,23
381.4,225.6,190.3,257.4,320.3,3.8,3.3,2.1,2.7,1.8,3.8,2.2,3.9,25
297.6,374.0,188.1,247.4,398.2,1.6,4.3,2.1,3.3,1.4,2.5,2.9,3.6,28
195.8,353.2,381.5,319.3,259.5,1.0,3.8,4.0,3.1,1.1,4.6,3.0,4.1,13
189.3,244.2,341.9,374.5,253.3,1.0,2.4,3.7,4.0,1.6,2.1,4.4,3.4,24
316.0,279.4,271.2,271.6,166.3,2.5,2.9,3.5,3.0,2.8,3.5,2.3,2.9,3
209.6,373.5,220.1,285.1,339.2,2.0,3.6,1.6,5.0,1.7,3.0,2.3,2.5,28
386.2,223.2,335.3,270.5,238.2,3.7,2.7,4.7,2.0,2.0,3.1,3.8,2.0,9
392.8,388.5,388.3,416.8,292.2,3.4,4.0,4.6,2.4,1.3,3.2,5.0,4.9,29
167.9,332.1,199.9,383.5,302.2,1.0,4.9,1.0,4.6,1.8,3.1,5.0,3.8,18
397.9,185.3,211.4,151.8,223.9,4.6,2.2,4.1,1.7,1.7,2.9,1.7,4.1,27
232.6,367.3,211.0,297.3,272.0,1.7,3.9,2.0,2.7,4.4,2.4,2.2,2.9,21
211.7,388.8,258.4,433.3,282.6,1.8,3.5,1.6,4.3,4.8,1.5,2.5,3.8,17
165.4,333.2,214.5,256.5,411.6,1.6,4.3,1.2,3.7,1.3,2.3,1.7,2.5,28
150.0,363.6,289.1,309.6,286.0,2.0,4.0,1.7,3.1,4.7,2.7,4.7,2.6,22
197.6,242.4,425.3,453.6,246.7,1.5,3.1,3.7,4.4,1.8,2.8,4.0,3.5,24
372.3,279.1,376.9,193.6,299.4,3.7,3.2,4.1,1.2,2.2,3.4,3.5,2.9,9
262.9,430.7,377.7,281.2,230.8,2.2,3.8,4.0,2.8,1.0,4.2,2.7,4.6,13
379.4,291.3,382.2,203.1,220.8,3.9,3.1,4.4,1.9,1.9,2.9,4.1,2.4,15
415.3,258.9,415.8,227.7,223.6,4.7,2.7,4.6,1.6,1.3,2.2,4.8,4.7,8
240.5,299.6,234.5,293.1,280.4,1.2,4.4,1.5,2.7,3.4,2.4,4.0,2.9,20
203.9,428.2,188.6,415.8,283.7,1.5,3.8,1.2,4.3,3.5,4.0,2.6,4.2,16
388.9,336.3,210.1,216.3,213.6,4.2,2.4,1.4,1.2,1.6,4.4,3.6,2.6,2
254.3,345.2,223.9,268.4,241.3,1.7,5.0,1.6,1.3,3.5,5.0,4.6,2.5,29
194.3,291.5,404.8,368.8,243.6,1.6,5.0,4.4,4.2,2.1,3.1,2.9,5.0,14
246.8,272.6,243.5,241.1,297.4,2.8,2.1,2.1,2.9,3.6,2.2,2.8,2.8,3
225.1,286.7,210.9,350.9,250.8,2.0,3.9,2.1,3.8,4.3,2.2,2.4,4.6,17
341.2,244.1,366.3,183.6,320.6,3.5,2.5,4.4,1.5,2.4,2.8,4.0,2.3,15
251.8,358.9,212.6,302.6,288.2,3.3,4.9,1.9,5.0,1.6,3.9,3.0,2.8,19
191.4,359.0,196.2,337.0,255.2,2.0,3.7,1.5,2.1,3.8,2.0,2.8,2.6,21
397.3,291.9,316.6,244.9,261.3,4.4,2.5,4.3,1.4,1.0,2.9,4.5,2.4,12
211.0,404.3,299.1,287.9,297.4,1.7,4.0,1.0,2.2,4.5,2.7,3.1,1.9,21
258.9,333.0,267.4,268.7,275.5,1.6,3.2,1.5,1.8,4.3,2.8,4.0,2.3,20
234.5,334.7,224.1,299.7,234.4,1.9,4.1,2.3,4.8,2.4,4.4,2.5,4.4,16
328.8,234.3,394.3,205.3,339.6,4.6,2.7,4.7,2.4,2.1,2.6,4.0,2.6,15
360.2,317.9,248.1,301.9,202.1,4.0,2.8,2.7,2.5,1.4,5.0,4.4,4.3,11
414.6,328.1,340.0,238.4,223.1,1.8,3.6,3.2,1.9,4.3,3.2,4.6,2.9,22
365.1,184.1,329.9,262.7,200.8,4.6,3.0,3.8,1.6,1.7,1.7,4.6,2.5,9
252.3,266.9,237.7,287.6,259.0,2.7,3.3,3.2,2.7,2.0,3.6,2.8,2.3,5
232.4,248.5,360.8,370.5,278.6,1.4,2.7,3.7,3.6,1.6,3.1,3.4,3.7,24
240.4,327.4,296.3,303.5,234.8,1.0,4.2,1.1,3.0,4.4,2.3,4.0,3.4,22
395.4,196.2,336.4,215.6,214.7,4.4,3.3,3.6,2.4,2.2,2.7,4.3,2.9,10
374.9,382.6,396.1,268.1,272.2,4.4,4.4,3.7,2.3,1.8,3.0,4.7,2.1,23
245.3,324.7,245.6,310.0,217.5,2.1,4.4,2.0,4.5,3.6,3.4,2.2,4.5,17
180.9,336.0,195.1,331.9,227.7,1.2,4.1,1.0,3.3,4.1,2.4,4.5,2.6,20
350.1,305.3,169.3,403.8,259.4,4.7,2.6,1.9,2.8,2.2,4.3,4.4,4.5,1
266.4,275.3,232.3,264.7,274.4,3.4,2.9,2.3,2.4,2.7,2.5,2.3,3.2,7
282.0,362.7,326.6,327.9,300.1,2.8,4.2,1.3,4.6,4.8,2.6,3.4,2.7,14
317.0,219.5,323.0,199.8,302.1,2.8,3.1,3.0,2.8,2.7,2.5,2.3,2.9,6
349.4,262.6,226.5,254.6,255.0,4.0,3.0,1.0,2.7,1.0,4.4,3.4,5.0,25
251.5,377.1,225.0,297.2,202.0,1.5,4.1,1.6,2.5,5.0,2.2,3.1,3.1,21
347.1,226.6,226.5,256.0,261.9,2.3,2.2,2.8,2.5,1.8,2.6,3.3,1.9,7
152.9,323.4,193.6,230.8,265.5,1.9,5.0,1.1,2.7,4.4,3.5,2.0,2.8,21
318.3,305.0,239.4,395.5,224.3,4.4,2.5,1.4,1.9,1.5,4.6,4.1,3.5,1
207.8,394.6,292.5,264.7,278.3,1.0,5.0,4.3,3.0,1.7,4.3,2.2,4.7,13
266.3,363.7,209.3,230.2,206.7,1.0,3.9,1.0,2.7,3.8,2.7,3.4,2.4,21
332.5,233.6,222.7,210.7,280.8,3.8,2.6,2.9,1.7,2.0,2.8,3.5,4.1,11
331.2,216.4,224.1,206.8,261.7,4.5,3.5,1.7,1.0,1.7,5.0,5.0,2.0,2
351.6,387.5,394.1,356.4,277.7,4.6,4.0,4.2,3.2,2.5,4.6,2.4,4.7,13
334.9,283.4,277.8,279.6,260.6,3.7,2.1,4.2,1.2,1.0,2.4,2.8,4.1,26
378.6,243.4,223.5,252.2,215.3,3.8,2.4,4.5,1.8,1.6,2.7,2.4,4.2,27
425.9,201.7,276.1,451.3,258.5,4.7,2.2,1.0,2.7,2.2,4.6,4.5,4.4,1
336.5,307.5,202.8,194.0,241.5,3.9,3.2,2.4,1.3,1.6,5.0,4.2,4.7,11
343.8,212.3,326.9,287.3,250.4,4.0,3.2,4.3,1.5,2.0,3.0,4.0,2.6,10
278.2,343.2,300.8,363.5,278.6,1.7,4.6,4.4,4.4,1.8,2.9,3.1,4.4,14
248.0,421.3,381.7,252.3,284.5,2.0,4.2,4.7,2.3,2.2,4.8,3.0,4.2,13
303.9,262.6,351.3,212.4,291.9,3.5,3.3,4.2,1.2,1.8,2.9,3.4,4.0,8
158.0,407.6,339.6,279.1,296.6,2.0,4.5,3.1,2.9,2.3,4.1,3.2,4.0,13
256.4,348.8,214.7,297.9,210.4,1.0,5.0,2.3,2.3,3.6,2.4,3.9,2.5,20
390.0,292.4,297.6,215.6,271.1,4.0,2.9,4.0,2.1,1.0,3.8,4.6,2.2,10
340.8,253.2,260.0,236.2,296.8,4.1,2.8,1.4,2.7,1.8,4.9,2.2,4.0,25
355.1,211.9,396.5,217.5,241.2,4.7,3.2,4.2,2.1,2.0,2.6,4.2,2.8,15
264.0,344.5,265.3,258.0,243.6,1.8,3.5,1.1,2.6,4.5,3.0,2.8,3.0,21
238.8,197.8,345.7,394.4,223.2,1.9,3.2,4.6,4.4,1.9,2.5,3.1,3.8,24
328.3,278.1,266.6,380.6,230.5,4.0,3.1,1.8,2.7,2.4,3.6,4.2,3.2,1
281.6,396.8,275.4,264.2,259.1,1.6,4.8,1.6,3.0,4.7,3.2,4.9,3.3,20
150.0,324.1,154.1,348.1,272.1,1.7,4.4,1.9,5.0,2.1,4.4,2.1,4.7,16
377.3,275.9,363.8,219.9,228.5,4.1,2.7,5.0,1.0,1.4,2.7,1.9,3.9,23
162.8,374.4,200.5,376.1,273.1,1.2,4.7,1.0,4.4,4.3,2.5,2.4,5.0,17
257.6,424.0,266.5,425.5,293.1,3.2,3.7,1.9,4.4,3.7,3.3,4.2,3.1,17
204.1,344.9,231.0,222.7,438.2,2.0,4.0,1.2,3.6,2.1,3.2,2.2,2.5,28
445.1,238.9,356.0,223.1,277.4,4.0,3.1,4.5,1.2,1.4,2.2,4.0,2.5,10
209.3,418.7,364.6,380.8,213.7,2.0,3.7,4.4,3.4,1.6,3.0,2.9,4.0,14
267.6,335.2,411.9,255.9,316.1,1.3,5.0,5.0,2.7,1.6,4.5,2.0,5.0,13
163.3,202.1,384.9,412.3,222.2,2.3,1.9,4.3,3.9,2.1,2.8,4.7,4.8,24
319.1,298.9,278.6,281.9,293.7,3.6,2.6,2.4,3.0,2.6,3.0,2.9,3.1,6
365.2,212.1,172.6,398.6,249.9,3.3,3.1,1.9,2.2,1.0,4.4,4.4,4.1,1
255.9,383.1,234.4,283.9,393.0,1.9,3.6,1.2,4.5,1.4,3.4,3.1,2.9,28
423.3,319.6,245.3,315.6,213.0,4.1,3.7,1.0,3.0,1.2,4.1,2.5,3.8,25
209.7,352.3,193.9,294.3,298.0,2.1,3.4,2.6,4.4,3.1,3.2,3.9,4.6,18
